,feature,coef
1941,blurb__filmmakers,1.0596181619306106
1942,blurb__films,0.34209120929730846
1943,blurb__filter,0.4281490619423478
1944,blurb__final,0.8509178895121134
1945,blurb__finally,0.5974339878402557
1946,blurb__finance,-0.09328479458388858
1947,blurb__financial,-0.5968793498643895
1948,blurb__finding,0.23906924029583504
1949,blurb__finds,0.22575306511335164
1950,blurb__fine,0.28347145820444114
1951,blurb__finest,-0.044008323412590075
1952,blurb__finger,0.2800702716005423
1953,blurb__finish,0.5802325930698521
1954,blurb__finished,-0.19054193256553845
1955,blurb__finishing,0.3922612962859058
1956,blurb__fired,1.3396244294440585
1957,blurb__fish,-0.09648503023485284
1958,blurb__fishing,-0.37422639713355643
1959,blurb__fit,0.7770265999711733
1960,blurb__fitness,-0.6633399629109857
1961,blurb__fits,0.6784031352812536
1962,blurb__fitting,0.09475389522371612
1963,blurb__fix,0.5143539926822698
1964,blurb__fl,-0.8293830645832423
1965,blurb__flag,-0.200848670315636
1966,blurb__flair,0.026254140058992757
1967,blurb__flame,0.44600440999182783
1968,blurb__flash,0.2715292058699583
1969,blurb__flashlight,0.06124609672050022
1970,blurb__flat,0.11654550676252737
1971,blurb__flavor,-0.0801301550388206
1972,blurb__flavors,0.33255559226574366
1973,blurb__flexible,0.19886206588786962
1974,blurb__flight,0.31403203316585787
1975,blurb__flip,0.08104589628300503
1976,blurb__floating,0.1717835015058624
1977,blurb__floor,-0.45135137347839455
1978,blurb__floral,-0.03431202029595653
1979,blurb__florida,-0.8357312203531552
1980,blurb__flow,-0.06743568621300967
1981,blurb__flower,-0.3377795634222438
1982,blurb__flowers,-0.1755388814268278
1983,blurb__fly,-0.23185888668435067
1984,blurb__flying,-0.136271200471007
1985,blurb__fo,0.7658651319208284
1986,blurb__foam,0.010313417760762946
1987,blurb__focus,-0.21422362674563084
1988,blurb__focused,0.09939119008121822
1989,blurb__focuses,-0.9256322551459027
1990,blurb__focusing,-0.503154963502218
1991,blurb__foes,0.7802882053776686
1992,blurb__foil,0.4139976478990839
1993,blurb__fold,0.2581714486925631
1994,blurb__foldable,0.09523768319154295
1995,blurb__folding,0.9021184492320404
1996,blurb__folk,1.566233461198731
1997,blurb__folklore,0.18906017634747022
1998,blurb__folks,0.5293061044378414
1999,blurb__follow,-0.2996601857645019
2000,blurb__following,0.0903911043147522
2001,blurb__follows,0.2292449709365271
2002,blurb__food,-0.010850970525630695
2003,blurb__foods,-0.12930235278419866
2004,blurb__foot,0.5421669666414685
2005,blurb__footage,-0.7650384122846889
2006,blurb__football,-0.6977474609134451
2007,blurb__footwear,0.5055595457114652
2008,blurb__forbidden,0.7780154412101882
2009,blurb__force,-0.22325570663512476
2010,blurb__forced,0.5114664934857038
2011,blurb__forces,0.3754417291458562
2012,blurb__foreign,0.008513143846207483
2013,blurb__forest,0.4255230881545566
2014,blurb__forever,0.4502648352744932
2015,blurb__forge,0.4622771710812792
2016,blurb__forged,0.46736254805074645
2017,blurb__forget,-0.3409691007946626
2018,blurb__forgiveness,-0.18117642351187815
2019,blurb__forgotten,-0.15145987956827886
2020,blurb__form,-0.15269625359786068
2021,blurb__format,-0.050735333234186254
2022,blurb__formed,-0.33093757685972364
2023,blurb__forms,-0.1345033143507426
2024,blurb__fortune,0.47454514859200736
2025,blurb__forward,0.32064793184987966
2026,blurb__foster,0.7652238602552847
2027,blurb__foundation,-0.5457073611782479
2028,blurb__founded,-0.061756654373551066
2029,blurb__founder,0.6714543952016162
2030,blurb__fountain,0.650141669707773
2031,blurb__fourth,1.2160451629457598
2032,blurb__fox,0.5493233618483614
2033,blurb__fps,-1.1340306058642857
2034,blurb__frame,-0.23376042604220007
2035,blurb__frames,-0.27231465633507856
2036,blurb__france,0.33816522979256985
2037,blurb__francisco,1.3355786999911459
2038,blurb__frank,0.8189894065680525
2039,blurb__free,0.13725790319900089
2040,blurb__freedom,0.34148297412093453
2041,blurb__french,0.2202707372870068
2042,blurb__fresh,-0.23825402071596619
2043,blurb__friday,0.27188628833200756
2044,blurb__friend,0.0951553878597164
2045,blurb__friendly,0.11766101260817481
2046,blurb__friends,-0.014327756784200918
2047,blurb__friendship,0.8228277139959177
2048,blurb__friendships,0.975505712290948
2049,blurb__fringe,0.9262095149912736
2050,blurb__frog,-0.03942498682223111
2051,blurb__frontier,-0.25908141573724025
2052,blurb__frozen,0.23669045480934892
2053,blurb__fruit,-0.2825390966057648
2054,blurb__fruits,-0.22654352850691523
2055,blurb__ft,0.04524529127783091
2056,blurb__fu,-0.18008997631901497
2057,blurb__fuel,0.3661596247744294
2058,blurb__fueled,0.707969005383587
2059,blurb__fulfill,0.30528069607195124
2060,blurb__fully,0.7414079385470042
2061,blurb__fun,-1.07849218859577
2062,blurb__function,0.8941966032242716
2063,blurb__functional,0.4143701182703109
2064,blurb__functionality,0.29381803627185993
2065,blurb__functions,0.37435923262161375
2066,blurb__fund,0.29397611741627594
2067,blurb__funded,0.944793243488301
2068,blurb__funding,-0.9024625449077098
2069,blurb__fundraiser,0.3797867822063478
2070,blurb__fundraising,0.6665647167432269
2071,blurb__funds,-0.7388734045494317
2072,blurb__funk,0.6275988288666354
2073,blurb__funky,-0.14593961458504556
2074,blurb__funny,-0.36645470390839885
2075,blurb__furniture,-0.9716265146456393
2076,blurb__furry,-0.2701581326990272
2077,blurb__fusion,-0.7447708110861806
2078,blurb__future,0.11640809655675992
2079,blurb__futuristic,0.045237661938263445
2080,blurb__ga,-0.5800765726299603
2081,blurb__gadget,-0.27605527794613227
2082,blurb__gain,-0.17519465551264704
2083,blurb__galactic,-0.026506022655566692
2084,blurb__galaxy,0.5145127686674426
2085,blurb__gallery,0.08188643164779304
2086,blurb__game,-0.7885958594831313
2087,blurb__gameplay,-0.4948235705916167
2088,blurb__gamer,-0.8348992307661108
2089,blurb__gamers,-0.35384294435446945
2090,blurb__games,0.16501653669221725
2091,blurb__gaming,-0.4046217620181888
2092,blurb__gang,0.034941411769588634
2093,blurb__gap,-0.05269567151468583
2094,blurb__garage,-0.3927012376234188
2095,blurb__garden,-0.008377431876340253
2096,blurb__gardening,-0.44394075933058513
2097,blurb__gardens,-0.13670942389760277
2098,blurb__garments,0.34187227630876393
2099,blurb__gas,0.06277932584398477
2100,blurb__gate,-0.0895657466920271
2101,blurb__gather,0.10934758616782847
2102,blurb__gathering,-0.15312945623459828
2103,blurb__gave,-0.01564502799192074
2104,blurb__gay,0.9297076703000474
2105,blurb__ge,-0.36938082385793786
2106,blurb__gear,0.575337336297299
2107,blurb__geared,-1.4914401864744227
2108,blurb__geek,0.4637133059892514
2109,blurb__gems,0.11984303853067396
2110,blurb__gen,-0.053725918278867656
2111,blurb__gender,1.163661887482468
2112,blurb__general,-0.32833467281854206
2113,blurb__generate,-0.7274592461764524
2114,blurb__generated,-0.2434159970817099
2115,blurb__generation,0.15926945351548147
2116,blurb__generations,-0.06649965434766804
2117,blurb__generator,-0.4319099263981292
2118,blurb__genesis,0.7579912816071085
2119,blurb__genius,-0.3552854207375867
2120,blurb__genre,-0.2611927458329604
2121,blurb__genres,-0.8236612364539262
2122,blurb__genshin,-0.3667758247553196
2123,blurb__genuine,-0.3230519931757132
2124,blurb__george,0.4492738630766923
2125,blurb__georgia,-0.0058614569573109095
2126,blurb__german,0.16044912860954852
2127,blurb__germany,-0.02674329410850949
2128,blurb__gets,-0.023625363138155463
2129,blurb__getting,-0.4213047034052845
2130,blurb__ghost,0.2734637864475215
2131,blurb__ghosts,0.11247869795168071
2132,blurb__giant,0.6335866523165341
2133,blurb__gift,-0.4303620831446288
2134,blurb__gifts,-0.08357564686601715
2135,blurb__girl,0.5155837865490732
2136,blurb__girlfriend,0.3270268023621157
2137,blurb__girls,0.43268686256859584
2138,blurb__given,-0.20955437511413066
2139,blurb__gives,0.1259388273481877
2140,blurb__giving,-0.32368064765111226
2141,blurb__glass,0.4127242286615212
2142,blurb__glasses,-0.09645290422324287
2143,blurb__glitter,-0.11690792104438893
2144,blurb__global,0.10393440027672385
2145,blurb__globally,0.011856380345265007
2146,blurb__globe,0.0871284130124973
2147,blurb__glorious,0.6973487365409154
2148,blurb__glory,0.22523282566354738
2149,blurb__gloves,-0.3868702232423789
2150,blurb__glow,0.4248348451825015
2151,blurb__gluten,0.3936716281378581
2152,blurb__gm,0.12935376087087103
2153,blurb__gmo,-0.4214644184649019
2154,blurb__goal,-0.8242225489543307
2155,blurb__goals,-0.0064179096685203045
2156,blurb__goat,0.18947652668705903
2157,blurb__goblin,0.560514514329224
2158,blurb__goblins,0.4474989362888037
2159,blurb__god,-0.18156382605507437
2160,blurb__goddess,0.4063392303964359
2161,blurb__gods,0.3912909227663299
2162,blurb__goes,-0.20342031464265362
2163,blurb__going,-0.33489940139862084
2164,blurb__gold,0.1791907122660439
2165,blurb__golden,0.6616810673654184
2166,blurb__golf,-0.666550605726148
2167,blurb__gone,-0.14248703773491544
2168,blurb__gonna,-0.5481127327091653
2169,blurb__good,-0.008813030337767919
2170,blurb__goodbye,1.0277006255727896
2171,blurb__goodies,0.7973475591681639
2172,blurb__goodness,0.683552554872872
2173,blurb__goods,0.06813134717600469
2174,blurb__google,0.09995158814805809
2175,blurb__gopro,-0.08002132016442633
2176,blurb__gorgeous,1.1845150229170707
2177,blurb__gospel,-0.5253790501655274
2178,blurb__got,0.0637897236613735
2179,blurb__gothic,0.18744279114156018
2180,blurb__gourmet,-0.8483023367593859
2181,blurb__government,-0.18963075333380736
2182,blurb__gps,0.05618306609393536
2183,blurb__grab,0.17430306101047557
2184,blurb__grace,0.10367657478202741
2185,blurb__grade,0.32838871524952384
2186,blurb__graduate,1.1156145088527913
2187,blurb__graffiti,-0.37605164776191746
2188,blurb__grain,0.26930649839074217
2189,blurb__grammy,0.47533633604125497
2190,blurb__grand,0.08319745726221167
2191,blurb__grandfather,0.6787279102972301
2192,blurb__grandma,-0.0542885126205489
2193,blurb__grandmother,0.08667136712329271
2194,blurb__graphic,-0.2792549438811674
2195,blurb__graphics,-0.9370908839032956
2196,blurb__grass,-0.28637288571226555
2197,blurb__gravity,0.43256382695764206
2198,blurb__gray,-0.10625295409136283
2199,blurb__great,-0.4335825705673525
2200,blurb__greater,-0.04920532745674417
2201,blurb__greatest,0.296261698791738
2202,blurb__greek,0.018205489522113736
2203,blurb__green,-0.347839264446426
2204,blurb__greeting,0.17066937448417568
2205,blurb__grew,-0.4202897235435877
2206,blurb__grey,0.22306735536363578
2207,blurb__grid,-0.6403208662179193
2208,blurb__grief,1.3405280649072095
2209,blurb__grill,0.18293365754781024
2210,blurb__grim,0.32320950864574505
2211,blurb__grip,-0.19211359482099494
2212,blurb__gripping,-0.17211255985246188
2213,blurb__gritty,0.22483675125437383
2214,blurb__grocery,0.5254878194645708
2215,blurb__ground,0.04955807208554857
2216,blurb__groundbreaking,1.3677497775347895
2217,blurb__group,-0.4656655115342139
2218,blurb__groups,0.0805605482303595
2219,blurb__grow,0.2397111499864067
2220,blurb__growing,0.19483773318195988
2221,blurb__grown,0.40689291115487586
2222,blurb__grows,0.5298808622905365
2223,blurb__growth,0.17564302095977347
2224,blurb__guaranteed,0.321638738108116
2225,blurb__guard,-0.19792773032457678
2226,blurb__guardian,0.07901386613445167
2227,blurb__guest,-0.25132625279669685
2228,blurb__guests,0.4501305259709127
2229,blurb__guidance,0.6559569690045686
2230,blurb__guide,0.44022067207169047
2231,blurb__guidebook,1.0962890099750975
2232,blurb__guided,0.25437927966923907
2233,blurb__guides,-0.5427200882338624
2234,blurb__guild,-0.3951381068841518
2235,blurb__guilt,-0.07015595580157163
2236,blurb__guitar,-0.2333429192081551
2237,blurb__guitarist,-0.11082692940431851
2238,blurb__guitars,-0.33199762534762484
2239,blurb__gun,-0.2709228517566243
2240,blurb__guns,0.2614407594268415
2241,blurb__guy,-0.15020789177109015
2242,blurb__guys,-0.16797610572865126
2243,blurb__gym,0.10569302066340833
2244,blurb__ha,0.5200524878324079
2245,blurb__habits,-0.24092204253377605
2246,blurb__hack,0.1508860330619399
2247,blurb__hair,-0.6469469468858047
2248,blurb__half,0.34031279773756673
2249,blurb__hall,0.28913521546101767
2250,blurb__halloween,-0.9092700172848001
2251,blurb__hammock,0.9177080968372976
2252,blurb__hand,-0.30460133065922196
2253,blurb__handcrafted,0.4604849672172569
2254,blurb__handheld,0.4677764596712253
2255,blurb__handle,-0.4286352435986562
2256,blurb__handmade,-0.3018837402650187
2257,blurb__hands,0.24691995017789953
2258,blurb__handy,-0.08250598228398337
2259,blurb__hang,-0.24497926989546023
2260,blurb__hanging,0.007285647931242904
2261,blurb__happen,0.14442917626571566
2262,blurb__happened,-0.37290942822203493
2263,blurb__happening,0.02505710719883172
2264,blurb__happens,0.1883474674291276
2265,blurb__happiness,0.04989405310488717
2266,blurb__happy,-0.35589436244184186
2267,blurb__hard,0.14984209215418254
2268,blurb__hardback,1.1418918227822439
2269,blurb__hardcore,-0.2363870666357415
2270,blurb__hardcover,1.578884137048408
2271,blurb__hardware,0.1481081295655001
2272,blurb__harmony,0.7322324367849599
2273,blurb__harness,0.058047162981814907
2274,blurb__harry,-0.32089236036225743
2275,blurb__harsh,0.02146621903505479
2276,blurb__harvest,0.5597976994672803
2277,blurb__hassle,-0.45727420469205093
2278,blurb__hat,-0.24255243518841224
2279,blurb__hate,-0.5251143853522494
2280,blurb__hats,-0.06346336928977953
2281,blurb__haunted,-0.09719758964534363
2282,blurb__haunting,0.9190491949794717
2283,blurb__haven,0.03424102018261573
2284,blurb__having,-0.6629437032065445
2285,blurb__hawaii,0.09343386647315886
2286,blurb__hawaiian,0.5558030760955621
2287,blurb__hd,-0.2154052171901755
2288,blurb__head,-0.08428208685574874
2289,blurb__headed,0.2327927675514056
2290,blurb__heading,0.399427182170681
2291,blurb__headphones,-0.219216763412567
2292,blurb__heads,0.1428756188561975
2293,blurb__heal,0.39221554171411427
2294,blurb__healing,-0.020566533647188974
2295,blurb__health,0.10138545055817905
2296,blurb__healthcare,0.06712793180962247
2297,blurb__healthier,-0.3294971392352141
2298,blurb__healthy,-0.2614414403023929
2299,blurb__hear,-0.05333472952858826
2300,blurb__heard,-0.7790668980452833
2301,blurb__hearing,0.3047749230574983
2302,blurb__heart,0.6281398206128989
2303,blurb__hearted,0.16637664775187122
2304,blurb__heartfelt,0.25538502964671955
2305,blurb__hearts,0.05842838668817919
2306,blurb__heartwarming,0.4112358305165829
2307,blurb__heat,0.07520243604028984
2308,blurb__heating,0.2092640016865751
2309,blurb__heaven,-0.1277400605620447
2310,blurb__heavy,0.49420892815361295
2311,blurb__height,0.136736161107988
2312,blurb__heights,0.5166216174395752
2313,blurb__heist,0.4739425113868136
2314,blurb__held,-0.6583231119764467
2315,blurb__hell,-0.060993947925767344
2316,blurb__hello,-0.9206286807923927
2317,blurb__helmet,0.30719974922973203
2318,blurb__help,0.8478340398784152
2319,blurb__helped,-0.028723347793307805
2320,blurb__helping,0.09429079916241635
2321,blurb__helps,0.19624973046322336
2322,blurb__hemp,-0.4995357442940877
2323,blurb__henry,-0.36821366839550973
2324,blurb__herbs,-0.11988113466077284
2325,blurb__heritage,-0.06563142183614726
2326,blurb__hero,-0.32212339507902515
2327,blurb__heroes,0.41614084775023846
2328,blurb__heroic,0.06727962283195099
2329,blurb__hex,0.34478628631828323
2330,blurb__hey,-0.6663239941291276
2331,blurb__hi,-1.0163088138743162
2332,blurb__hidden,0.0864955022330791
2333,blurb__hide,0.2062026327481164
2334,blurb__hiding,-0.30609952387290124
2335,blurb__high,-0.05084418725296929
2336,blurb__higher,-0.5841651534628998
2337,blurb__highest,0.02624886221778123
2338,blurb__highlight,-0.6977536997443441
2339,blurb__highlighting,-0.47419136404320056
2340,blurb__highlights,-0.4659897388184802
2341,blurb__highly,0.39967860364904784
2342,blurb__hiking,-0.1484599300039817
2343,blurb__hilarious,0.25227212883327177
2344,blurb__hill,0.5383991855228308
2345,blurb__hills,-0.05731220662249388
2346,blurb__hip,-0.3000489588781349
2347,blurb__hire,0.1127074238873105
2348,blurb__historia,-0.1059012290352616
2349,blurb__historic,0.8737512024722051
2350,blurb__historical,0.06421493522469092
2351,blurb__history,0.22838501116404264
2352,blurb__hit,0.34074811905225044
2353,blurb__hits,0.3658276712923887
2354,blurb__hitting,0.4265734749387139
2355,blurb__hobby,-0.4916866231314816
2356,blurb__hockey,0.0032741426045481406
2357,blurb__hold,0.04327578524844097
2358,blurb__holder,-1.0646365475022006
2359,blurb__holders,-0.43326279828147735
2360,blurb__holding,-0.20744711069224817
2361,blurb__holds,-0.34486597469092695
2362,blurb__hole,0.9434393879604833
2363,blurb__holiday,-0.0326702924671834
2364,blurb__holidays,-0.7279801247210389
2365,blurb__hollywood,0.36146265674432515
2366,blurb__holmes,0.7026029566596729
2367,blurb__holy,-0.014049049814936937
2368,blurb__homage,0.4196677878879928
2369,blurb__home,0.18104415586821504
2370,blurb__homeless,-0.2599591456971614
2371,blurb__homemade,-1.7190567154242962
2372,blurb__homes,-0.5412601197146165
2373,blurb__hometown,-0.09716612485998037
2374,blurb__honest,0.8035763889015286
2375,blurb__honey,0.056993938139435096
2376,blurb__hong,-0.029701630578508352
2377,blurb__honor,-0.3453921835583685
2378,blurb__honoring,0.05614860924283401
2379,blurb__hood,-0.34942759971327336
2380,blurb__hoodie,0.41773497143163235
2381,blurb__hoodies,0.14142714013211474
2382,blurb__hook,-0.22924858166074247
2383,blurb__hooks,-0.2232587314312209
2384,blurb__hop,0.12200452984014995
2385,blurb__hope,0.10715830082945771
2386,blurb__hopefully,-1.0765286240127407
2387,blurb__hopes,-0.1116169133814029
2388,blurb__hoping,-0.7094524803998808
2389,blurb__horde,-0.21449905803054367
2390,blurb__horrific,0.37672862071418617
2391,blurb__horror,-0.35615116158756277
2392,blurb__horrors,0.05479211370255967
2393,blurb__horse,-0.6267906096811015
2394,blurb__horses,-0.15898920203246744
2395,blurb__hospital,0.3975669564367988
2396,blurb__host,0.04454810303706374
2397,blurb__hosted,-0.3912036435777936
2398,blurb__hosting,-0.042601324435130095
2399,blurb__hot,0.06055076990549138
2400,blurb__hotel,0.15956717042636498
2401,blurb__hottest,-1.5095480168348083
2402,blurb__hour,-0.19441438794197438
2403,blurb__hours,0.6016132810230466
2404,blurb__house,-0.47259114196568053
2405,blurb__household,-0.4012374713989186
2406,blurb__houses,-0.11149001181608614
2407,blurb__housing,0.3838597578311954
2408,blurb__houston,-0.4964487828403865
2409,blurb__http,-1.0908889681943479
2410,blurb__https,-1.3666795105386047
2411,blurb__hub,0.5678225014289605
2412,blurb__huge,0.05841516587178372
2413,blurb__human,-0.07243270459001681
2414,blurb__humanity,-0.2501607047474055
2415,blurb__humans,-0.02620507442567456
2416,blurb__humor,-0.146237846164626
2417,blurb__humorous,-0.5175047133051502
2418,blurb__hundreds,-0.4953354184961927
2419,blurb__hunger,-0.5740888894378111
2420,blurb__hungry,0.06186504549960535
2421,blurb__hunt,0.34689464468499154
2422,blurb__hunted,0.4716151685768358
2423,blurb__hunter,0.21151785790978475
2424,blurb__hunters,0.0861838778354912
2425,blurb__hunting,-0.18080779275174744
2426,blurb__husband,-0.18524328734012382
2427,blurb__hybrid,0.41356592057336256
2428,blurb__hyper,0.0846146799261626
2429,blurb__ice,-0.18333236537829603
2430,blurb__ich,-1.3325481923939593
2431,blurb__icon,0.2557428763223093
2432,blurb__iconic,1.099809721632014
2433,blurb__icons,0.0952819215224213
2434,blurb__id,-0.11180506677596318
2435,blurb__idea,-1.5228355559406008
2436,blurb__ideal,-0.2814912193634965
2437,blurb__ideas,-0.08560408280350448
2438,blurb__identify,-0.024657085464386722
2439,blurb__identity,0.8064149527529035
2440,blurb__ii,-0.17982252918404212
2441,blurb__iii,-0.21924769800408286
2442,blurb__il,0.1842756401172347
2443,blurb__ill,0.7376960068695978
2444,blurb__illness,0.12979331773886169
2445,blurb__illustrated,1.344606153160213
2446,blurb__illustration,0.7898956919068852
2447,blurb__illustrations,0.06129627388906673
2448,blurb__illustrator,0.6221331398990697
2449,blurb__im,-1.6055684088317699
2450,blurb__image,-0.6020211313794177
2451,blurb__imagery,-0.040233407910173206
2452,blurb__images,-0.20392321250646378
2453,blurb__imaginary,0.546271939799232
2454,blurb__imagination,0.332368700221168
2455,blurb__imaginative,0.6877239852634351
2456,blurb__imagine,-0.9446899368143818
2457,blurb__imagined,0.7779252797106918
2458,blurb__immerse,0.21551378410830055
2459,blurb__immersive,0.880428856230345
2460,blurb__immigrant,0.42988671254890676
2461,blurb__impact,0.5373905209592261
2462,blurb__importance,0.11738085323103832
2463,blurb__important,0.02911141056789731
2464,blurb__impossible,0.20845384692395924
2465,blurb__improve,0.418533847953892
2466,blurb__improved,0.38309984713878753
2467,blurb__improving,-0.775706252447561
2468,blurb__inch,-0.36552757633061295
2469,blurb__inches,-0.30035049154278454
2470,blurb__include,-0.9867066786398421
2471,blurb__included,-0.22511388278509767
2472,blurb__includes,-0.5340001372346846
2473,blurb__including,-1.0418241105151698
2474,blurb__inclusive,0.9369354437533987
2475,blurb__income,-0.5600491215887189
2476,blurb__increase,-0.10520858583921094
2477,blurb__incredible,0.3989747245709853
2478,blurb__incredibly,1.0555289710464975
2479,blurb__independence,0.7587073764902988
2480,blurb__independent,0.0739808610945815
2481,blurb__independently,0.831959919734422
2482,blurb__india,0.36109303865874665
2483,blurb__indian,0.2605985497146735
2484,blurb__indiana,-0.6688277143189908
2485,blurb__indie,0.1873792840343529
2486,blurb__indigenous,0.877242018434108
2487,blurb__individual,-0.9210474002805901
2488,blurb__individually,-0.07875595141532164
2489,blurb__individuals,-0.6622714395953838
2490,blurb__indoor,0.11706301406198734
2491,blurb__industrial,0.1651641848569227
2492,blurb__industry,-0.5469998164126255
2493,blurb__inexpensive,-0.34213015521245854
2494,blurb__infamous,0.4401808018824503
2495,blurb__infinite,0.17257784205672375
2496,blurb__infinity,-0.04672607532877881
2497,blurb__influence,-0.2536090018586787
2498,blurb__influenced,0.010132187282461584
2499,blurb__influences,-0.2540970471359233
2500,blurb__info,-0.4055486714134363
2501,blurb__information,-0.7457751443813929
2502,blurb__infused,0.3087779974935627
2503,blurb__ingredients,-0.039567545910571704
2504,blurb__initial,-0.10680528555968007
2505,blurb__initiative,0.208735562816697
2506,blurb__injury,0.05692388715226648
2507,blurb__ink,1.0372783250486906
2508,blurb__inner,-0.0735092271633053
2509,blurb__innocent,-0.29937884643433194
2510,blurb__innovation,-0.08216134762861077
2511,blurb__innovative,0.4206752523500756
2512,blurb__input,-0.20503139044451382
2513,blurb__insane,-1.066159748332921
2514,blurb__inside,0.04378775792519594
2515,blurb__insight,-0.054106256129520865
2516,blurb__insights,0.4318950678755621
2517,blurb__inspiration,-0.46210726837501803
2518,blurb__inspirational,-0.40746856920528796
2519,blurb__inspire,0.1901824732817136
2520,blurb__inspired,0.8274311884618154
2521,blurb__inspires,1.232356891583462
2522,blurb__inspiring,0.5701305938567043
2523,blurb__instagram,-0.24381616526433358
2524,blurb__install,-0.5609884200979284
2525,blurb__installation,1.0361733228763195
2526,blurb__installment,0.37684901118983527
2527,blurb__instant,0.8358234635815077
2528,blurb__instantly,0.5807018857192352
2529,blurb__instead,-0.25562502766598927
2530,blurb__instrument,0.8643536878431256
2531,blurb__instrumental,-0.05616884003156691
2532,blurb__instruments,0.17171282168941313
2533,blurb__integrated,0.49603257499522097
2534,blurb__intelligence,0.14305808658602023
2535,blurb__intelligent,0.1109900584128658
2536,blurb__intended,-0.5558932958207022
2537,blurb__intense,-0.10443618236163889
2538,blurb__interact,-0.08615343678808439
2539,blurb__interaction,0.28969297407930716
2540,blurb__interactive,0.45723254764107896
2541,blurb__interchangeable,0.5434354209496193
2542,blurb__interested,-0.9830501895568502
2543,blurb__interesting,-1.076503279733049
2544,blurb__interests,-0.31379927632361776
2545,blurb__interface,0.5250254377858807
2546,blurb__intergalactic,-0.0825391224805591
2547,blurb__interior,0.2591586429352783
2548,blurb__internal,0.11411549999580325
2549,blurb__international,0.14594604513456097
2550,blurb__internet,-0.12744059812810857
2551,blurb__interview,-0.4705110375958277
2552,blurb__interviews,-0.27300726499773786
2553,blurb__intimate,1.998593100283318
2554,blurb__intricate,0.4646839026294903
2555,blurb__intrigue,0.5416374871449897
2556,blurb__intriguing,0.5452697258138757
2557,blurb__introduce,-0.5612829322479047
2558,blurb__introduces,0.6561126200464283
2559,blurb__introducing,0.11492168520233
2560,blurb__introduction,0.11158618585864619
2561,blurb__intuitive,1.2803623957013468
2562,blurb__invasion,0.18571810002171843
2563,blurb__invented,-0.1993539067885751
2564,blurb__invention,-0.9429500579582258
2565,blurb__inventory,-0.4255197205516325
2566,blurb__invest,0.40537773713989267
2567,blurb__investigate,-0.12818050760399588
2568,blurb__investigation,0.15296042295344453
2569,blurb__invisible,0.39723751941235097
2570,blurb__invite,-0.007905206489043944
2571,blurb__invited,0.21577785794133206
2572,blurb__invites,0.9271974681402915
2573,blurb__involved,0.440912614516087
2574,blurb__involving,-1.2508120860070926
2575,blurb__ios,0.0785759152432442
2576,blurb__iot,-0.13434080156701117
2577,blurb__ipad,0.14954735791636184
2578,blurb__iphone,0.29432751533137774
2579,blurb__ireland,0.6361908467955127
2580,blurb__irish,0.1592857377162313
2581,blurb__iron,0.5247993873895912
2582,blurb__island,0.09258224065710992
2583,blurb__islands,0.19583620394531154
2584,blurb__isn,0.4496354336530163
2585,blurb__isolated,0.47698846983933635
2586,blurb__isolation,0.6955541630762837
2587,blurb__israel,-0.01969054067431807
2588,blurb__issue,0.4269678725922708
2589,blurb__issues,-0.3564007844241779
2590,blurb__ist,-0.3232857369939372
2591,blurb__ita,0.9396532866411843
2592,blurb__italian,-0.3541561849071254
2593,blurb__italy,0.03273908099194587
2594,blurb__item,0.022417206539335405
2595,blurb__items,-1.1272551591537219
2596,blurb__itunes,-1.0151950633864082
2597,blurb__jack,0.2517529007726711
2598,blurb__jacket,0.5431626205765474
2599,blurb__jackets,0.5355029914914367
2600,blurb__jackson,0.16355750096581748
2601,blurb__jake,0.33622728129632573
2602,blurb__jam,-0.20288795573521104
2603,blurb__james,0.2030698688984949
2604,blurb__jane,0.31252279183469556
2605,blurb__january,1.2081675081728929
2606,blurb__japan,0.45926903683826187
2607,blurb__japanese,0.9598228193492578
2608,blurb__jason,0.4354358588425353
2609,blurb__jay,0.1098338363467589
2610,blurb__jazz,0.426398048924982
2611,blurb__je,-0.3236458593317564
2612,blurb__jeans,0.17237805080143856
2613,blurb__jeff,0.5307395872015507
2614,blurb__jersey,-0.3421982235921085
2615,blurb__jesus,-0.11306038764227151
2616,blurb__jeu,0.062175686180708754
2617,blurb__jewellery,-0.5404123820190461
2618,blurb__jewelry,-0.4388471228089591
2619,blurb__jewish,0.41254141318937715
2620,blurb__jigsaw,0.30341609696197724
2621,blurb__jim,0.7491998383786844
2622,blurb__jo,0.07499483084419266
2623,blurb__job,0.018437225184641803
2624,blurb__jobs,-0.056956920833755184
2625,blurb__joe,0.4036595935648744
2626,blurb__john,0.7545575455786809
2627,blurb__johnny,0.3539655934949692
2628,blurb__join,0.7226971329218844
2629,blurb__jones,-0.26090838973758534
2630,blurb__jordan,-0.021408618103818475
2631,blurb__journal,0.21893458857859427
2632,blurb__journalism,1.340166461053055
2633,blurb__journals,0.33545102508344393
2634,blurb__journey,-0.06388113522197014
2635,blurb__journeys,0.35811654769828644
2636,blurb__joy,0.025960301437452194
2637,blurb__jr,-0.4126058164940206
2638,blurb__jrpg,0.874921325129827
2639,blurb__juego,-1.112893090294539
2640,blurb__juice,-0.24950903594042775
2641,blurb__july,0.5336905200574337
2642,blurb__jump,0.3721421810545079
2643,blurb__june,0.5048490172392349
2644,blurb__jungle,0.35779782568817087
2645,blurb__just,-0.3140056226153694
2646,blurb__justice,0.8057542018910682
2647,blurb__kaiju,0.017289693183278276
