,timestamp,open,high,low,close,fx_daily_mean
0,2025-11-20,0.76523,0.76623,0.76429,0.7647,0.76511
1,2025-11-19,0.76823,0.76882,0.76482,0.76529,0.76679
2,2025-11-18,0.7677,0.76888,0.76693,0.76828,0.76795
3,2025-11-17,0.77036,0.77059,0.76699,0.76752,0.76886
4,2025-11-14,0.76911,0.77155,0.76764,0.77053,0.76971
5,2025-11-13,0.76852,0.77036,0.7674,0.76905,0.76883
6,2025-11-12,0.76905,0.76911,0.76675,0.76852,0.76836
7,2025-11-11,0.76781,0.76965,0.76699,0.76888,0.76833
8,2025-11-10,0.7687,0.7687,0.76722,0.76781,0.76811
9,2025-11-07,0.76764,0.76899,0.76617,0.7687,0.76788
10,2025-11-06,0.76529,0.76752,0.76499,0.7674,0.7663
11,2025-11-05,0.76488,0.76611,0.76418,0.76535,0.76513
12,2025-11-04,0.7667,0.76728,0.76435,0.76488,0.7658
13,2025-11-03,0.76894,0.76894,0.76605,0.7667,0.76766
14,2025-10-31,0.76905,0.77012,0.76787,0.76894,0.76899
15,2025-10-30,0.77083,0.77202,0.76758,0.76899,0.76986
16,2025-10-29,0.7731,0.77375,0.77012,0.77107,0.77201
17,2025-10-28,0.77125,0.77358,0.77107,0.7731,0.77225
18,2025-10-27,0.7703,0.77208,0.77018,0.77125,0.77095
19,2025-10-24,0.7703,0.7716,0.76923,0.77036,0.77037
20,2025-10-23,0.77077,0.77125,0.76917,0.77024,0.77036
21,2025-10-22,0.77012,0.77119,0.76953,0.77077,0.7704
22,2025-10-21,0.77304,0.77381,0.77006,0.77024,0.77179
23,2025-10-20,0.77214,0.77369,0.77155,0.77304,0.7726
24,2025-10-17,0.77316,0.77447,0.77149,0.77232,0.77286
25,2025-10-16,0.77178,0.77369,0.77155,0.7731,0.77253
26,2025-10-15,0.77048,0.77262,0.77006,0.77172,0.77122
27,2025-10-14,0.7703,0.77077,0.76823,0.77042,0.76993
28,2025-10-13,0.77131,0.77196,0.76959,0.7703,0.77079
29,2025-10-10,0.76982,0.77172,0.76935,0.77131,0.77055
30,2025-10-09,0.77208,0.77316,0.76882,0.76982,0.77097
31,2025-10-08,0.77328,0.77399,0.77119,0.7719,0.77259
32,2025-10-07,0.77441,0.77519,0.7731,0.77358,0.77407
33,2025-10-06,0.77604,0.77604,0.77238,0.77429,0.77469
34,2025-10-03,0.7761,0.77676,0.77483,0.77604,0.77593
35,2025-10-02,0.77664,0.77742,0.77453,0.7761,0.77617
36,2025-10-01,0.77549,0.77773,0.77423,0.77664,0.77602
37,2025-09-30,0.77549,0.7761,0.77387,0.77549,0.77524
38,2025-09-29,0.77363,0.77598,0.77346,0.77555,0.77466
39,2025-09-26,0.77268,0.77483,0.77226,0.77459,0.77359
40,2025-09-25,0.77616,0.77718,0.77214,0.77268,0.77454
41,2025-09-24,0.77961,0.77973,0.77562,0.77616,0.77778
42,2025-09-23,0.78034,0.78058,0.7787,0.77961,0.77981
43,2025-09-22,0.77876,0.78046,0.7776,0.78034,0.77929
44,2025-09-19,0.78009,0.78082,0.77779,0.77863,0.77933
45,2025-09-18,0.78266,0.78321,0.779,0.78015,0.78125
46,2025-09-17,0.78401,0.78709,0.78229,0.78266,0.78401
47,2025-09-16,0.78119,0.78431,0.7807,0.78401,0.78255
48,2025-09-15,0.77961,0.78149,0.77924,0.78107,0.78035
49,2025-09-12,0.7804,0.78119,0.77827,0.77997,0.77996
50,2025-09-11,0.78003,0.78095,0.77797,0.78064,0.7799
